date,month,numerator,denominator,calc_value,org_code,name
2020-04-01,12,4519,9091,0.4970850291497085,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-05-01,13,3661,7696,0.4757016632016632,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-06-01,14,3994,8397,0.47564606407050136,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-07-01,15,3894,8282,0.47017628592127503,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-08-01,16,3397,7321,0.4640076492282475,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-09-01,17,4344,8891,0.4885839613091891,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-10-01,18,4381,9132,0.47974156811213314,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-11-01,19,3925,8146,0.48183157377854163,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2020-12-01,20,4293,9018,0.47604790419161674,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-01-01,21,4114,8590,0.4789289871944121,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-02-01,22,3449,7450,0.4629530201342282,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-03-01,23,3813,8084,0.4716724393864424,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-04-01,24,3932,8278,0.47499395989369414,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-05-01,25,3659,7686,0.47606036950299246,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-06-01,26,4232,8728,0.4848762603116407,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-07-01,27,4198,8568,0.4899626517273576,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-08-01,28,3839,7897,0.4861339749271875,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-09-01,29,4338,8919,0.4863773965691221,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-10-01,30,4398,8890,0.49471316085489314,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-11-01,31,4261,8731,0.48803115336158515,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2021-12-01,32,4768,9588,0.4972882770129328,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-01-01,33,4191,8574,0.4888033589923023,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-02-01,34,4005,8228,0.4867525522605736,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-03-01,35,4309,8907,0.4837768047603009,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-04-01,36,4008,8231,0.4869396185153687,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-05-01,37,4342,8839,0.49123203982350944,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-06-01,38,4143,8412,0.4925106990014265,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-07-01,39,4157,8545,0.48648332358104157,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-08-01,40,4088,8447,0.4839588019415177,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-09-01,41,4037,8318,0.4853330127434479,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-10-01,42,4609,9341,0.49341612247082756,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-11-01,43,4601,9296,0.49494406196213425,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2022-12-01,44,5137,10130,0.5071076011846002,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-01-01,45,4607,9174,0.5021800741225202,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-02-01,46,4176,8470,0.4930342384887839,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-03-01,47,4513,9456,0.4772631133671743,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-04-01,48,3937,8136,0.48389872173058013,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-05-01,49,3987,8368,0.47645793499043976,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-06-01,50,4646,9500,0.48905263157894735,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-07-01,51,4118,8508,0.4840150446638458,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-08-01,52,4058,8403,0.48292276567892417,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-09-01,53,4103,8548,0.479995320542817,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-10-01,54,4466,9132,0.48904949627682875,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-11-01,55,4584,9206,0.49793612861177494,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2023-12-01,56,4517,9192,0.49140557006092256,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2024-01-01,57,4807,9610,0.5002081165452653,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2024-02-01,58,4251,8844,0.4806648575305292,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2024-03-01,59,4236,8794,0.4816920627700705,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2024-04-01,60,4344,8923,0.4868317830326124,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
2019-04-01,0,12737,23365,0.5451316071046437,04C,NHS LEICESTER CITY
2019-05-01,1,13637,25245,0.5401861754802931,04C,NHS LEICESTER CITY
2019-06-01,2,12859,23569,0.5455895455895456,04C,NHS LEICESTER CITY
2019-07-01,3,13868,25237,0.5495106391409439,04C,NHS LEICESTER CITY
2019-08-01,4,12911,23721,0.5442856540618017,04C,NHS LEICESTER CITY
2019-09-01,5,13529,24574,0.5505412224302108,04C,NHS LEICESTER CITY
2019-10-01,6,14147,25645,0.5516474946383311,04C,NHS LEICESTER CITY
2019-11-01,7,13407,23988,0.5589044522261131,04C,NHS LEICESTER CITY
2019-12-01,8,13970,24698,0.5656328447647583,04C,NHS LEICESTER CITY
2020-01-01,9,13584,24208,0.5611368142762723,04C,NHS LEICESTER CITY
2020-02-01,10,11666,21081,0.5533893079075946,04C,NHS LEICESTER CITY
2020-03-01,11,17644,31041,0.5684095228890822,04C,NHS LEICESTER CITY
2020-04-01,12,13217,24148,0.5473331124730827,04C,NHS LEICESTER CITY
2020-05-01,13,11290,21346,0.5289047128267591,04C,NHS LEICESTER CITY
2020-06-01,14,12230,22950,0.5328976034858388,04C,NHS LEICESTER CITY
2020-07-01,15,12262,23514,0.5214765671514843,04C,NHS LEICESTER CITY
2020-08-01,16,10710,20297,0.5276641868256392,04C,NHS LEICESTER CITY
2020-09-01,17,13000,24022,0.5411705936225127,04C,NHS LEICESTER CITY
2020-10-01,18,12352,23205,0.5322990734755441,04C,NHS LEICESTER CITY
2020-11-01,19,11830,22242,0.5318766297994785,04C,NHS LEICESTER CITY
2020-12-01,20,12599,23817,0.5289918965444851,04C,NHS LEICESTER CITY
2021-01-01,21,11804,22313,0.529018957558374,04C,NHS LEICESTER CITY
2021-02-01,22,10399,19989,0.5202361298714293,04C,NHS LEICESTER CITY
2021-03-01,23,12065,22794,0.5293059577081688,04C,NHS LEICESTER CITY
2021-04-01,24,11813,22476,0.5255828439224062,04C,NHS LEICESTER CITY
2021-05-01,25,11003,20758,0.5300606994893535,04C,NHS LEICESTER CITY
2021-06-01,26,12382,23073,0.5366445629090278,04C,NHS LEICESTER CITY
2021-07-01,27,12353,23137,0.533906729480918,04C,NHS LEICESTER CITY
2021-08-01,28,11367,21569,0.5270063517084705,04C,NHS LEICESTER CITY
2021-09-01,29,13142,24207,0.542900813814186,04C,NHS LEICESTER CITY
2021-10-01,30,12440,23066,0.5393219457209746,04C,NHS LEICESTER CITY
2021-11-01,31,13004,23902,0.5440548908041168,04C,NHS LEICESTER CITY
2021-12-01,32,13200,24556,0.5375468317315524,04C,NHS LEICESTER CITY
2022-01-01,33,12066,22786,0.529535679803388,04C,NHS LEICESTER CITY
2022-02-01,34,11194,21149,0.5292921651141897,04C,NHS LEICESTER CITY
2022-03-01,35,12706,23848,0.5327910097282791,04C,NHS LEICESTER CITY
2022-04-01,36,11361,21650,0.5247575057736721,04C,NHS LEICESTER CITY
2022-05-01,37,11699,22064,0.5302302393038434,04C,NHS LEICESTER CITY
2022-06-01,38,12410,23272,0.5332588518391199,04C,NHS LEICESTER CITY
2022-07-01,39,11931,22734,0.5248086566376352,04C,NHS LEICESTER CITY
2022-08-01,40,11447,22079,0.5184564518320576,04C,NHS LEICESTER CITY
2022-09-01,41,12265,23249,0.5275495720246032,04C,NHS LEICESTER CITY
2022-10-01,42,12088,22907,0.5276989566508055,04C,NHS LEICESTER CITY
2022-11-01,43,12554,23488,0.5344856948228883,04C,NHS LEICESTER CITY
2022-12-01,44,13627,25288,0.5388721923441949,04C,NHS LEICESTER CITY
2023-01-01,45,12026,23150,0.5194816414686825,04C,NHS LEICESTER CITY
2023-02-01,46,11059,21109,0.5238997583968923,04C,NHS LEICESTER CITY
2023-03-01,47,11964,23291,0.5136748100124512,04C,NHS LEICESTER CITY
2023-04-01,48,11096,21812,0.5087108013937283,04C,NHS LEICESTER CITY
2023-05-01,49,11999,23510,0.510378562313909,04C,NHS LEICESTER CITY
2023-06-01,50,14039,26133,0.5372134848658784,04C,NHS LEICESTER CITY
2023-07-01,51,12015,23529,0.5106464363126355,04C,NHS LEICESTER CITY
2023-08-01,52,11817,23486,0.5031508132504471,04C,NHS LEICESTER CITY
2023-09-01,53,12023,23618,0.5090608857650945,04C,NHS LEICESTER CITY
2023-10-01,54,12543,24289,0.5164066038124254,04C,NHS LEICESTER CITY
2023-11-01,55,13132,25192,0.5212765957446809,04C,NHS LEICESTER CITY
2023-12-01,56,13179,25328,0.5203332280480101,04C,NHS LEICESTER CITY
2024-01-01,57,12841,25117,0.511247362344229,04C,NHS LEICESTER CITY
2024-02-01,58,11594,22903,0.5062218923285159,04C,NHS LEICESTER CITY
2024-03-01,59,11363,22621,0.5023208523053799,04C,NHS LEICESTER CITY
2024-04-01,60,11750,23465,0.5007457916045174,04C,NHS LEICESTER CITY
2019-04-01,0,7201,15218,0.4731896438428177,26A,NHS NORFOLK AND WAVENEY
2019-05-01,1,7356,15471,0.4754702346325383,26A,NHS NORFOLK AND WAVENEY
2019-06-01,2,7091,15036,0.4716014897579143,26A,NHS NORFOLK AND WAVENEY
2019-07-01,3,6942,14827,0.4681999055776624,26A,NHS NORFOLK AND WAVENEY
2019-08-01,4,8107,17169,0.4721882462577902,26A,NHS NORFOLK AND WAVENEY
2019-09-01,5,7224,15435,0.46802721088435373,26A,NHS NORFOLK AND WAVENEY
2019-10-01,6,7750,16513,0.46932719675407253,26A,NHS NORFOLK AND WAVENEY
2019-11-01,7,7560,16126,0.4688081359295548,26A,NHS NORFOLK AND WAVENEY
2019-12-01,8,7819,16584,0.4714785335262904,26A,NHS NORFOLK AND WAVENEY
2020-01-01,9,7805,16771,0.46538667938703715,26A,NHS NORFOLK AND WAVENEY
2020-02-01,10,7064,15204,0.4646145751118127,26A,NHS NORFOLK AND WAVENEY
2020-03-01,11,12119,24639,0.4918624944194164,26A,NHS NORFOLK AND WAVENEY
2020-04-01,12,8056,17433,0.4621120862731601,26A,NHS NORFOLK AND WAVENEY
2020-05-01,13,6877,15603,0.440748573992181,26A,NHS NORFOLK AND WAVENEY
2020-06-01,14,6364,14494,0.43907823927142264,26A,NHS NORFOLK AND WAVENEY
2020-07-01,15,6667,15209,0.4383588664606483,26A,NHS NORFOLK AND WAVENEY
2020-08-01,16,6334,14297,0.4430300062950269,26A,NHS NORFOLK AND WAVENEY
2020-09-01,17,7194,15966,0.4505824877865464,26A,NHS NORFOLK AND WAVENEY
2020-10-01,18,7326,16436,0.4457288878072524,26A,NHS NORFOLK AND WAVENEY
2020-11-01,19,6924,15833,0.4373144697783111,26A,NHS NORFOLK AND WAVENEY
2020-12-01,20,7382,16569,0.44553081054982197,26A,NHS NORFOLK AND WAVENEY
2021-01-01,21,6911,15786,0.43779298112251364,26A,NHS NORFOLK AND WAVENEY
2021-02-01,22,6332,14473,0.43750431838596004,26A,NHS NORFOLK AND WAVENEY
2021-03-01,23,6729,15723,0.42797176111429114,26A,NHS NORFOLK AND WAVENEY
2021-04-01,24,6454,14987,0.43063988790284913,26A,NHS NORFOLK AND WAVENEY
2021-05-01,25,6018,14021,0.4292133228728336,26A,NHS NORFOLK AND WAVENEY
2021-06-01,26,6866,15518,0.4424539244748035,26A,NHS NORFOLK AND WAVENEY
2021-07-01,27,7230,16435,0.4399148159415881,26A,NHS NORFOLK AND WAVENEY
2021-08-01,28,6441,14674,0.4389396210985416,26A,NHS NORFOLK AND WAVENEY
2021-09-01,29,7183,15933,0.45082533107387185,26A,NHS NORFOLK AND WAVENEY
2021-10-01,30,7208,15890,0.45361862806796727,26A,NHS NORFOLK AND WAVENEY
2021-11-01,31,7422,16454,0.4510757262671691,26A,NHS NORFOLK AND WAVENEY
2021-12-01,32,8008,17664,0.4533514492753623,26A,NHS NORFOLK AND WAVENEY
2022-01-01,33,7254,16141,0.44941453441546375,26A,NHS NORFOLK AND WAVENEY
2022-02-01,34,6388,14495,0.4407036909279062,26A,NHS NORFOLK AND WAVENEY
2022-03-01,35,7323,16564,0.44210335667713113,26A,NHS NORFOLK AND WAVENEY
2022-04-01,36,6744,15534,0.43414445731942836,26A,NHS NORFOLK AND WAVENEY
2022-05-01,37,6998,15931,0.43926934906785514,26A,NHS NORFOLK AND WAVENEY
2022-06-01,38,6991,15876,0.44035021415973796,26A,NHS NORFOLK AND WAVENEY
2022-07-01,39,6678,15023,0.44451840511216134,26A,NHS NORFOLK AND WAVENEY
2022-08-01,40,6783,15772,0.4300659396398681,26A,NHS NORFOLK AND WAVENEY
2022-09-01,41,6769,15481,0.4372456559653769,26A,NHS NORFOLK AND WAVENEY
2022-10-01,42,7092,16031,0.44239286382633647,26A,NHS NORFOLK AND WAVENEY
2022-11-01,43,7189,16463,0.43667618295571886,26A,NHS NORFOLK AND WAVENEY
2022-12-01,44,7929,17571,0.4512549086563087,26A,NHS NORFOLK AND WAVENEY
2023-01-01,45,7146,16319,0.4378944788283596,26A,NHS NORFOLK AND WAVENEY
2023-02-01,46,6581,14965,0.43975943869027734,26A,NHS NORFOLK AND WAVENEY
2023-03-01,47,6981,16560,0.42155797101449277,26A,NHS NORFOLK AND WAVENEY
2023-04-01,48,6234,14513,0.4295459243436919,26A,NHS NORFOLK AND WAVENEY
2023-05-01,49,6625,15587,0.4250336819144159,26A,NHS NORFOLK AND WAVENEY
2023-06-01,50,6829,16086,0.4245306477682457,26A,NHS NORFOLK AND WAVENEY
2023-07-01,51,6277,15302,0.4102078159717684,26A,NHS NORFOLK AND WAVENEY
2023-08-01,52,6157,15106,0.40758638951410037,26A,NHS NORFOLK AND WAVENEY
2023-09-01,53,6458,15737,0.41037046451038955,26A,NHS NORFOLK AND WAVENEY
2023-10-01,54,6459,15798,0.40884922142043295,26A,NHS NORFOLK AND WAVENEY
2023-11-01,55,6955,17034,0.40830104496888575,26A,NHS NORFOLK AND WAVENEY
2023-12-01,56,7336,17994,0.40769145270645774,26A,NHS NORFOLK AND WAVENEY
2024-01-01,57,7207,17362,0.41510194678032486,26A,NHS NORFOLK AND WAVENEY
2024-02-01,58,6497,16591,0.3915978542583328,26A,NHS NORFOLK AND WAVENEY
2024-03-01,59,6479,15804,0.40995950392305747,26A,NHS NORFOLK AND WAVENEY
2024-04-01,60,6607,16458,0.40144610523757446,26A,NHS NORFOLK AND WAVENEY
2019-04-01,0,2628,5683,0.46243181418265,05V,NHS STAFFORD AND SURROUNDS
2019-05-01,1,2908,6210,0.4682769726247987,05V,NHS STAFFORD AND SURROUNDS
2019-06-01,2,2629,5767,0.4558696029131264,05V,NHS STAFFORD AND SURROUNDS
2019-07-01,3,2734,5963,0.45849404662082843,05V,NHS STAFFORD AND SURROUNDS
2019-08-01,4,3105,6602,0.4703120266585883,05V,NHS STAFFORD AND SURROUNDS
2019-09-01,5,2760,6017,0.4587003490111351,05V,NHS STAFFORD AND SURROUNDS
2019-10-01,6,2955,6459,0.4575011611704598,05V,NHS STAFFORD AND SURROUNDS
2019-11-01,7,2773,6042,0.4589539887454485,05V,NHS STAFFORD AND SURROUNDS
2019-12-01,8,3066,6513,0.4707508060801474,05V,NHS STAFFORD AND SURROUNDS
2020-01-01,9,3015,6521,0.46235239993865973,05V,NHS STAFFORD AND SURROUNDS
2020-02-01,10,2623,5786,0.45333563774628416,05V,NHS STAFFORD AND SURROUNDS
2020-03-01,11,4160,8643,0.48131435844035636,05V,NHS STAFFORD AND SURROUNDS
2020-04-01,12,3280,7210,0.4549237170596394,05V,NHS STAFFORD AND SURROUNDS
2020-05-01,13,2689,6190,0.4344103392568659,05V,NHS STAFFORD AND SURROUNDS
2020-06-01,14,2712,6259,0.4332960536826969,05V,NHS STAFFORD AND SURROUNDS
2020-07-01,15,2657,6157,0.4315413350657788,05V,NHS STAFFORD AND SURROUNDS
2020-08-01,16,2355,5540,0.4250902527075812,05V,NHS STAFFORD AND SURROUNDS
2020-09-01,17,2865,6379,0.4491299576736166,05V,NHS STAFFORD AND SURROUNDS
2020-10-01,18,2765,6392,0.43257196495619527,05V,NHS STAFFORD AND SURROUNDS
2020-11-01,19,2632,6162,0.42713404738721195,05V,NHS STAFFORD AND SURROUNDS
2020-12-01,20,2788,6464,0.4313118811881188,05V,NHS STAFFORD AND SURROUNDS
2021-01-01,21,2597,6178,0.42036257688572354,05V,NHS STAFFORD AND SURROUNDS
2021-02-01,22,2289,5496,0.4164847161572052,05V,NHS STAFFORD AND SURROUNDS
2021-03-01,23,2632,6178,0.42602784072515376,05V,NHS STAFFORD AND SURROUNDS
2021-04-01,24,2576,6179,0.4168959378540217,05V,NHS STAFFORD AND SURROUNDS
2021-05-01,25,2499,5965,0.41894383906119026,05V,NHS STAFFORD AND SURROUNDS
2021-06-01,26,2557,5978,0.4277350284376045,05V,NHS STAFFORD AND SURROUNDS
2021-07-01,27,2801,6484,0.4319864281307835,05V,NHS STAFFORD AND SURROUNDS
2021-08-01,28,2504,5762,0.43457132939951404,05V,NHS STAFFORD AND SURROUNDS
2021-09-01,29,2791,6376,0.4377352572145546,05V,NHS STAFFORD AND SURROUNDS
2021-10-01,30,2856,6457,0.4423106705900573,05V,NHS STAFFORD AND SURROUNDS
2021-11-01,31,2834,6500,0.436,05V,NHS STAFFORD AND SURROUNDS
2021-12-01,32,2999,6817,0.43992958779521785,05V,NHS STAFFORD AND SURROUNDS
2022-01-01,33,2700,6280,0.4299363057324841,05V,NHS STAFFORD AND SURROUNDS
2022-02-01,34,2401,5563,0.43160165378392956,05V,NHS STAFFORD AND SURROUNDS
2022-03-01,35,2830,6575,0.43041825095057035,05V,NHS STAFFORD AND SURROUNDS
2022-04-01,36,2624,6071,0.43221874485257783,05V,NHS STAFFORD AND SURROUNDS
2022-05-01,37,2692,6152,0.4375812743823147,05V,NHS STAFFORD AND SURROUNDS
2022-06-01,38,2700,6066,0.44510385756676557,05V,NHS STAFFORD AND SURROUNDS
2022-07-01,39,2743,6317,0.43422510685451954,05V,NHS STAFFORD AND SURROUNDS
2022-08-01,40,2583,6053,0.42673054683627953,05V,NHS STAFFORD AND SURROUNDS
2022-09-01,41,2743,6291,0.4360197106978223,05V,NHS STAFFORD AND SURROUNDS
2022-10-01,42,2799,6345,0.44113475177304967,05V,NHS STAFFORD AND SURROUNDS
2022-11-01,43,2775,6292,0.44103623649078194,05V,NHS STAFFORD AND SURROUNDS
2022-12-01,44,2939,6664,0.4410264105642257,05V,NHS STAFFORD AND SURROUNDS
2023-01-01,45,2765,6425,0.4303501945525292,05V,NHS STAFFORD AND SURROUNDS
2023-02-01,46,2593,5937,0.43675256863735895,05V,NHS STAFFORD AND SURROUNDS
2023-03-01,47,2775,6491,0.42751502079802806,05V,NHS STAFFORD AND SURROUNDS
2023-04-01,48,2486,5842,0.42553919890448477,05V,NHS STAFFORD AND SURROUNDS
2023-05-01,49,2761,6360,0.4341194968553459,05V,NHS STAFFORD AND SURROUNDS
2023-06-01,50,2820,6497,0.4340464829921502,05V,NHS STAFFORD AND SURROUNDS
2023-07-01,51,2665,6261,0.42565085449608686,05V,NHS STAFFORD AND SURROUNDS
2023-08-01,52,2335,5723,0.40800279573650183,05V,NHS STAFFORD AND SURROUNDS
2023-09-01,53,2680,6294,0.4258023514458214,05V,NHS STAFFORD AND SURROUNDS
2023-10-01,54,2612,6161,0.423957149813342,05V,NHS STAFFORD AND SURROUNDS
2023-11-01,55,2766,6571,0.4209404961193121,05V,NHS STAFFORD AND SURROUNDS
2023-12-01,56,2727,6376,0.4276976160602258,05V,NHS STAFFORD AND SURROUNDS
2024-01-01,57,2807,6552,0.4284188034188034,05V,NHS STAFFORD AND SURROUNDS
2024-02-01,58,2536,5992,0.4232309746328438,05V,NHS STAFFORD AND SURROUNDS
2024-03-01,59,2475,5853,0.4228600717580728,05V,NHS STAFFORD AND SURROUNDS
2024-04-01,60,2659,6582,0.40398055302339714,05V,NHS STAFFORD AND SURROUNDS
2019-04-01,0,3969,7619,0.5209345058406615,06N,NHS HERTS VALLEYS
2019-05-01,1,4135,8067,0.5125821247055907,06N,NHS HERTS VALLEYS
2019-06-01,2,3820,7411,0.5154500067467278,06N,NHS HERTS VALLEYS
2019-07-01,3,4090,7978,0.5126598144898471,06N,NHS HERTS VALLEYS
2019-08-01,4,3685,7450,0.49463087248322146,06N,NHS HERTS VALLEYS
2019-09-01,5,3953,7696,0.5136434511434511,06N,NHS HERTS VALLEYS
2019-10-01,6,4175,8248,0.5061833171677983,06N,NHS HERTS VALLEYS
2019-11-01,7,4078,7958,0.5124403116360895,06N,NHS HERTS VALLEYS
2019-12-01,8,4214,8172,0.5156632403328438,06N,NHS HERTS VALLEYS
2020-01-01,9,4273,8254,0.5176883935061788,06N,NHS HERTS VALLEYS
2020-02-01,10,3951,7722,0.5116550116550117,06N,NHS HERTS VALLEYS
2020-03-01,11,6844,13151,0.5204166983499353,06N,NHS HERTS VALLEYS
2020-04-01,12,4406,8927,0.49355886636047946,06N,NHS HERTS VALLEYS
2020-05-01,13,3779,7869,0.48023891218706316,06N,NHS HERTS VALLEYS
2020-06-01,14,3949,8341,0.4734444311233665,06N,NHS HERTS VALLEYS
2020-07-01,15,3875,8324,0.465521383950024,06N,NHS HERTS VALLEYS
2020-08-01,16,3477,7470,0.46546184738955826,06N,NHS HERTS VALLEYS
2020-09-01,17,4412,9162,0.4815542457978607,06N,NHS HERTS VALLEYS
2020-10-01,18,4114,8859,0.46438649960492157,06N,NHS HERTS VALLEYS
2020-11-01,19,3942,8410,0.46872770511296075,06N,NHS HERTS VALLEYS
2020-12-01,20,4134,8854,0.46690761237858597,06N,NHS HERTS VALLEYS
2021-01-01,21,4014,8708,0.4609554432705558,06N,NHS HERTS VALLEYS
2021-02-01,22,3531,7751,0.4555541220487679,06N,NHS HERTS VALLEYS
2021-03-01,23,3825,8346,0.45830337886412653,06N,NHS HERTS VALLEYS
2021-04-01,24,3839,8230,0.4664641555285541,06N,NHS HERTS VALLEYS
2021-05-01,25,3674,7870,0.4668360864040661,06N,NHS HERTS VALLEYS
2021-06-01,26,4053,8691,0.4663444943044529,06N,NHS HERTS VALLEYS
2021-07-01,27,4004,8667,0.46198223145263645,06N,NHS HERTS VALLEYS
2021-08-01,28,3634,7999,0.45430678834854354,06N,NHS HERTS VALLEYS
2021-09-01,29,4410,9139,0.4825473246525878,06N,NHS HERTS VALLEYS
2021-10-01,30,4003,8550,0.468187134502924,06N,NHS HERTS VALLEYS
2021-11-01,31,4147,8966,0.4625250948025876,06N,NHS HERTS VALLEYS
2021-12-01,32,4440,9635,0.46081992734820965,06N,NHS HERTS VALLEYS
2022-01-01,33,3929,8546,0.4597472501755207,06N,NHS HERTS VALLEYS
2022-02-01,34,3721,8175,0.4551681957186544,06N,NHS HERTS VALLEYS
2022-03-01,35,4000,8759,0.4566731362027629,06N,NHS HERTS VALLEYS
2022-04-01,36,3750,8325,0.45045045045045046,06N,NHS HERTS VALLEYS
2022-05-01,37,4104,8854,0.463519313304721,06N,NHS HERTS VALLEYS
2022-06-01,38,3901,8543,0.4566311600140466,06N,NHS HERTS VALLEYS
2022-07-01,39,3910,8485,0.4608131997642899,06N,NHS HERTS VALLEYS
2022-08-01,40,3577,8112,0.4409516765285996,06N,NHS HERTS VALLEYS
2022-09-01,41,3780,8323,0.4541631623212784,06N,NHS HERTS VALLEYS
2022-10-01,42,4114,8793,0.46787217104514955,06N,NHS HERTS VALLEYS
2022-11-01,43,4289,9285,0.4619278406031233,06N,NHS HERTS VALLEYS
2022-12-01,44,4718,9962,0.4735996787793616,06N,NHS HERTS VALLEYS
2023-01-01,45,4059,9019,0.4500498946668145,06N,NHS HERTS VALLEYS
2023-02-01,46,3714,8377,0.44335681031395485,06N,NHS HERTS VALLEYS
2023-03-01,47,4131,9122,0.452861214645911,06N,NHS HERTS VALLEYS
2023-04-01,48,3806,8540,0.4456674473067916,06N,NHS HERTS VALLEYS
2023-05-01,49,3886,8740,0.4446224256292906,06N,NHS HERTS VALLEYS
2023-06-01,50,4301,9330,0.4609860664523044,06N,NHS HERTS VALLEYS
2023-07-01,51,3897,8916,0.43707940780619114,06N,NHS HERTS VALLEYS
2023-08-01,52,3891,9165,0.42454991816693943,06N,NHS HERTS VALLEYS
2023-09-01,53,4123,9484,0.4347321805145508,06N,NHS HERTS VALLEYS
2023-10-01,54,4294,9784,0.43887980376124286,06N,NHS HERTS VALLEYS
2023-11-01,55,4413,9999,0.44134413441344134,06N,NHS HERTS VALLEYS
2023-12-01,56,4232,9745,0.43427398665982553,06N,NHS HERTS VALLEYS
2024-01-01,57,4451,10117,0.4399525551052684,06N,NHS HERTS VALLEYS
2024-02-01,58,4013,9318,0.4306718179866924,06N,NHS HERTS VALLEYS
2024-03-01,59,4026,9576,0.42042606516290726,06N,NHS HERTS VALLEYS
2024-04-01,60,4016,9479,0.42367338326827725,06N,NHS HERTS VALLEYS
2019-04-01,0,9163,17220,0.5321138211382114,09D,NHS BRIGHTON AND HOVE
2019-05-01,1,10154,18997,0.5345054482286676,09D,NHS BRIGHTON AND HOVE
2019-06-01,2,8903,16586,0.5367780055468467,09D,NHS BRIGHTON AND HOVE
2019-07-01,3,9806,18337,0.5347657741179037,09D,NHS BRIGHTON AND HOVE
2019-08-01,4,9822,18532,0.5300021584286639,09D,NHS BRIGHTON AND HOVE
2019-09-01,5,9551,17837,0.5354599988787352,09D,NHS BRIGHTON AND HOVE
2019-10-01,6,10713,20085,0.5333831217326362,09D,NHS BRIGHTON AND HOVE
2019-11-01,7,9918,18393,0.539226879791225,09D,NHS BRIGHTON AND HOVE
2019-12-01,8,10545,19617,0.5375439669674262,09D,NHS BRIGHTON AND HOVE
2020-01-01,9,10658,19947,0.5343159372336692,09D,NHS BRIGHTON AND HOVE
2020-02-01,10,9653,18159,0.5315821355801531,09D,NHS BRIGHTON AND HOVE
2020-03-01,11,17427,31443,0.5542410075374488,09D,NHS BRIGHTON AND HOVE
2020-04-01,12,10106,19260,0.5247144340602284,09D,NHS BRIGHTON AND HOVE
2020-05-01,13,8586,17063,0.5031940455957334,09D,NHS BRIGHTON AND HOVE
2020-06-01,14,8509,16886,0.5039085633068814,09D,NHS BRIGHTON AND HOVE
2020-07-01,15,8812,17474,0.5042920911067872,09D,NHS BRIGHTON AND HOVE
2020-08-01,16,8283,16198,0.5113594270897641,09D,NHS BRIGHTON AND HOVE
2020-09-01,17,9559,18693,0.51136789172417485,09D,NHS BRIGHTON AND HOVE
